"Latitude.1" "Longitude.1" "Latitude.2" "Longitude.2"
"3907" 41.747188 -87.661167 41.801868 -87.629676
"3908" 41.747188 -87.661167 41.71469287 -87.60909886
"3909" 41.747188 -87.661167 41.876538 -87.764725
"3910" 41.747188 -87.661167 41.733073 -87.549941
"3911" 41.747188 -87.661167 41.909424 -87.76177
"3912" 41.747188 -87.661167 41.692827 -87.605031
"3913" 41.736456 -87.6626 41.896883 -87.692914
"3914" 41.736456 -87.6626 41.885927 -87.771003
"3915" 41.736456 -87.6626 41.820985 -87.616655
"3916" 41.736456 -87.6626 41.751141 -87.624554
"3917" 41.736456 -87.6626 41.68946425 -87.65604262
"3918" 41.900824 -87.754155 41.741397 -87.61086
"3919" 41.900824 -87.754155 41.747931 -87.642267
"3920" 41.900824 -87.754155 41.779651 -87.660835
"3921" 41.900824 -87.754155 41.77913042 -87.78102419
"3922" 41.900824 -87.754155 41.903773 -87.639506
"3923" 41.900824 -87.754155 41.66864653 -87.54054536
"3924" 41.837504 -87.646622 41.750372 -87.662227
"3925" 41.837504 -87.646622 41.945359 -87.65545
"3926" 41.837504 -87.646622 41.764101 -87.601863
"3927" 41.837504 -87.646622 41.872791 -87.724931
"3928" 41.837504 -87.646622 41.911051 -87.777799
"3929" 41.837504 -87.646622 41.873565 -87.699996
"3930" 41.837504 -87.646622 41.8805324 -87.64155398
"3931" 41.757634 -87.642073 41.91856 -87.764709
"3932" 41.757634 -87.642073 41.763253 -87.63246
"3933" 41.757634 -87.642073 41.875622 -87.620591
"3934" 41.757634 -87.642073 41.73444388 -87.55868965
"3935" 41.757634 -87.642073 41.735972 -87.632721
"3936" 41.757634 -87.642073 41.902332 -87.76302
"3937" 41.757634 -87.642073 41.688204 -87.532759
"3938" 41.757634 -87.642073 41.84552485 -87.68263289
"3939" 41.757634 -87.642073 41.895161 -87.750804
"3940" 41.7104 -87.645659 41.768862 -87.575956
"3941" 41.7104 -87.645659 41.780928 -87.670594
"3942" 41.7104 -87.645659 41.784545 -87.665807
"3943" 41.7104 -87.645659 41.896673 -87.765546
"3944" 41.7104 -87.645659 41.90746383 -87.63744904
"3945" 41.7104 -87.645659 41.756288 -87.63225
"3946" 41.7104 -87.645659 41.851801 -87.725192
"3947" 41.7104 -87.645659 41.895219 -87.750246
"3948" 41.7104 -87.645659 41.864525 -87.709877
"3949" 41.7104 -87.645659 41.75234012 -87.65620325
"3950" 41.790067 -87.674466 41.758653 -87.562728
"3951" 41.790067 -87.674466 41.879309 -87.760411
"3952" 41.790067 -87.674466 41.8867263 -87.76019562
"3953" 41.790067 -87.674466 41.747276 -87.603482
"3954" 41.790067 -87.674466 41.766833 -87.605623
"3955" 41.790067 -87.674466 41.72759486 -87.61078625
"3956" 41.790067 -87.674466 41.879063 -87.710576
"3957" 41.790067 -87.674466 41.762638 -87.651172
"3958" 41.790067 -87.674466 41.858793 -87.720379
"3959" 41.790067 -87.674466 41.835222 -87.683264
"3960" 41.790067 -87.674466 41.697958 -87.617511
"3961" 41.691694 -87.668627 41.775543 -87.664394
"3962" 41.893896 -87.706125 41.893 -87.755528
"3963" 41.893896 -87.706125 41.799747 -87.734099
"3964" 41.893896 -87.706125 41.86339608 -87.72757055
"3965" 41.893896 -87.706125 41.677637 -87.636216
"3966" 41.893896 -87.706125 41.777633 -87.635855
"3967" 41.893896 -87.706125 41.92384046 -87.6799669
"3968" 41.893896 -87.706125 41.752304 -87.644085
"3969" 41.893896 -87.706125 41.767287 -87.584805
"3970" 41.893896 -87.706125 41.813759 -87.693147
"3971" 41.893896 -87.706125 41.776468 -87.67285
"3972" 41.893896 -87.706125 41.77261 -87.636236
"3973" 41.893896 -87.706125 41.766833 -87.605623
"3974" 41.766833 -87.605623 41.76184831 -87.61283614
"3975" 41.766833 -87.605623 41.75163055 -87.57530629
"3976" 41.766833 -87.605623 41.77386539 -87.67388971
"3977" 41.778989 -87.708784 41.789158 -87.636831
"3978" 41.778989 -87.708784 41.858433 -87.717845
"3979" 41.778989 -87.708784 41.897852 -87.756391
"3980" 41.778989 -87.708784 41.67956319 -87.5744617
"3981" 41.778989 -87.708784 41.682529 -87.624039
"3982" 41.778989 -87.708784 41.747203 -87.611472
"3983" 41.830083 -87.665901 41.779651 -87.660835
"3984" 41.830083 -87.665901 41.87144615 -87.73881348
"3985" 41.830083 -87.665901 41.882491 -87.70791
"3986" 41.830083 -87.665901 41.861799 -87.710413
"3987" 41.717435 -87.64349 41.751084 -87.665415
"3988" 41.717435 -87.64349 41.895787 -87.708992
"3989" 41.717435 -87.64349 41.932157 -87.639327
"3990" 41.717435 -87.64349 41.909983 -87.746325
"3991" 41.717435 -87.64349 41.7077385 -87.64590687
"3992" 41.717435 -87.64349 41.73870368 -87.58303286
"3993" 41.717435 -87.64349 41.753813 -87.658959
"3994" 41.717435 -87.64349 41.779465 -87.664221
"3995" 41.717435 -87.64349 41.786126 -87.651318
"3996" 41.717435 -87.64349 41.721425 -87.62572
"3997" 41.717435 -87.64349 41.773942 -87.589561
"3998" 41.717435 -87.64349 41.769819 -87.574813
"3999" 41.717435 -87.64349 41.749705 -87.607153
"4000" 41.717435 -87.64349 41.78044692 -87.68593081
"4001" 41.717435 -87.64349 41.876569 -87.634012
"4002" 41.717435 -87.64349 41.730175 -87.607091
"4003" 41.755658 -87.644417 41.764909 -87.663796
"4004" 41.755658 -87.644417 41.765071 -87.652897
"4005" 41.755658 -87.644417 41.76001 -87.623181
"4006" 41.755658 -87.644417 41.88074 -87.75272
"4007" 41.755658 -87.644417 41.939456 -87.688828
"4008" 41.755658 -87.644417 41.88742436 -87.75042738
"4009" 41.755658 -87.644417 41.892414 -87.713254
"4010" 41.755658 -87.644417 41.890441 -87.722979
"4011" 41.755658 -87.644417 41.75234012 -87.65620325
"4012" 41.755658 -87.644417 41.96387978 -87.81679514
"4013" 41.755658 -87.644417 41.85617766 -87.72000579
"4014" 41.75253809 -87.641663 41.77403335 -87.63340855
"4015" 41.75253809 -87.641663 41.751939 -87.618176
"4016" 41.75253809 -87.641663 41.692827 -87.605031
"4017" 41.75253809 -87.641663 41.712312 -87.640864
"4018" 41.75253809 -87.641663 41.968422 -87.727068
"4019" 41.75253809 -87.641663 41.970048 -87.747846
"4020" 41.75253809 -87.641663 41.756451 -87.642594
"4021" 41.75253809 -87.641663 41.96387978 -87.81679514
"4022" 41.75253809 -87.641663 41.813496 -87.694637
"4023" 41.75253809 -87.641663 41.90983642 -87.73133023
"4024" 41.75253809 -87.641663 41.755358 -87.655229
"4025" 41.75253809 -87.641663 41.76527 -87.624902
"4026" 41.75253809 -87.641663 41.881997 -87.726154
"4027" 41.75253809 -87.641663 41.880738 -87.743008
"4028" 41.75253809 -87.641663 41.891344 -87.641975
"4029" 41.75253809 -87.641663 41.999316 -87.671025
"4030" 41.75253809 -87.641663 41.89640151 -87.71147215
"4031" 41.75253809 -87.641663 41.685234 -87.630089
"4032" 41.753007 -87.614018 41.76968445 -87.58373152
"4033" 41.753007 -87.614018 41.866983 -87.714405
"4034" 41.753007 -87.614018 41.721167 -87.669008
"4035" 41.753007 -87.614018 41.76184831 -87.61283614
"4036" 41.753007 -87.614018 41.89770165 -87.7507719
"4037" 41.753007 -87.614018 41.728376 -87.66193
"4038" 41.753007 -87.614018 41.809138 -87.631607
"4039" 41.74639095 -87.61023945 41.91856 -87.764709
"4040" 41.74639095 -87.61023945 41.755658 -87.644417
"4041" 41.74639095 -87.61023945 41.77401236 -87.66407321
"4042" 41.74639095 -87.61023945 41.89351 -87.763916
"4043" 41.74639095 -87.61023945 41.735972 -87.632721
"4044" 41.74639095 -87.61023945 41.896441 -87.756332
"4045" 41.74639095 -87.61023945 41.706388 -87.533474
"4046" 41.74639095 -87.61023945 41.763433 -87.576242
"4047" 41.74639095 -87.61023945 41.777318 -87.603882
"4048" 41.74639095 -87.61023945 41.88531844 -87.72096934
"4049" 41.74639095 -87.61023945 41.6929 -87.626676
"4050" 41.74639095 -87.61023945 41.89123 -87.629965
"4051" 41.74639095 -87.61023945 41.856856 -87.71949
"4052" 41.74639095 -87.61023945 41.792794 -87.633691
"4053" 41.74639095 -87.61023945 41.74639095 -87.61023945
"4054" 41.74639095 -87.61023945 41.679879 -87.620569
"4055" 41.74639095 -87.61023945 41.819131 -87.631269
"4056" 41.74639095 -87.61023945 41.890441 -87.722979
"4057" 41.74639095 -87.61023945 41.749247 -87.581106
"4058" 41.74639095 -87.61023945 41.75234012 -87.65620325
"4059" 41.74639095 -87.61023945 42.01260742 -87.67882377
"4060" 41.74639095 -87.61023945 41.844363 -87.716277
"4061" 41.855065 -87.6591 41.74902879 -87.55011568
"4062" 41.855065 -87.6591 41.906196 -87.630485
"4063" 41.855065 -87.6591 41.777815 -87.625313
"4064" 41.855065 -87.6591 41.75163055 -87.57530629
"4065" 41.855065 -87.6591 41.756048 -87.655352
"4066" 41.855065 -87.6591 41.836252 -87.719729
"4067" 41.855065 -87.6591 41.87727 -87.725649
"4068" 41.855065 -87.6591 41.89508812 -87.73592296
"4069" 41.855065 -87.6591 41.73846932 -87.61229306
"4070" 41.855065 -87.6591 41.756007 -87.635876
"4071" 41.855065 -87.6591 41.766833 -87.605623
"4072" 41.751458 -87.649137 41.773151 -87.604484
"4073" 41.751458 -87.649137 41.801078 -87.665049
"4074" 41.751458 -87.649137 41.688935 -87.660114
"4075" 41.751458 -87.649137 41.815803 -87.6332
"4076" 41.751458 -87.649137 41.776099 -87.603399
"4077" 41.751458 -87.649137 41.780928 -87.670594
"4078" 41.751458 -87.649137 41.79011398 -87.67185932
"4079" 41.751458 -87.649137 41.883362 -87.725746
"4080" 41.751458 -87.649137 41.841809 -87.683984
"4081" 41.751458 -87.649137 41.85636 -87.708405
"4082" 41.751458 -87.649137 41.77431599 -87.64459275
"4083" 41.751458 -87.649137 41.798099 -87.660612
"4084" 41.751458 -87.649137 41.69138 -87.701124
"4085" 41.751458 -87.649137 41.709939 -87.65528
"4086" 41.751458 -87.649137 41.752304 -87.644085
"4087" 41.751458 -87.649137 41.851801 -87.725192
"4088" 41.751458 -87.649137 41.685416 -87.61405
"4089" 41.751458 -87.649137 41.854557 -87.726673
"4090" 41.751458 -87.649137 41.895219 -87.750246
"4091" 41.751458 -87.649137 41.774295 -87.644644
"4092" 41.751458 -87.649137 41.783224 -87.613615
"4093" 41.751458 -87.649137 41.879645 -87.735443
"4094" 41.751458 -87.649137 41.866224 -87.705664
"4095" 41.751458 -87.649137 41.75234012 -87.65620325
"4096" 41.751458 -87.649137 41.729317 -87.607071
"4097" 41.751458 -87.649137 41.83974052 -87.65459017
"4098" 41.751458 -87.649137 41.83381608 -87.72893896
"4099" 41.751458 -87.649137 41.904584 -87.729254
"4100" 41.751458 -87.649137 41.68388807 -87.62838254
"4101" 41.7993 -87.673569 41.873699 -87.704716
"4102" 41.7993 -87.673569 41.75409358 -87.60568904
"4103" 41.792587 -87.703529 41.747766 -87.652453
"4104" 41.792587 -87.703529 41.906927 -87.632333
"4105" 41.792587 -87.703529 41.737365 -87.561959
"4106" 41.792587 -87.703529 41.756048 -87.655352
"4107" 41.792587 -87.703529 41.836252 -87.719729
"4108" 41.792587 -87.703529 41.89508812 -87.73592296
"4109" 41.792587 -87.703529 41.756007 -87.635876
"4110" 41.736665 -87.623958 41.757443 -87.644484
"4111" 41.736665 -87.623958 41.897355 -87.749952
"4112" 41.736665 -87.623958 41.684013 -87.658793
"4113" 41.736665 -87.623958 41.903558 -87.727785
"4114" 41.736665 -87.623958 41.782885 -87.66084
"4115" 41.736665 -87.623958 41.758452 -87.612674
"4116" 41.736665 -87.623958 41.7774 -87.677512
"4117" 41.736665 -87.623958 41.767724 -87.585495
"4118" 41.736665 -87.623958 41.77386539 -87.67388971
"4119" 41.736665 -87.623958 41.88225812 -87.74043731
"4120" 41.736665 -87.623958 41.748522 -87.64906
"4121" 41.736665 -87.623958 41.81603 -87.628034
"4122" 41.736665 -87.623958 41.803386 -87.646753
"4123" 41.736665 -87.623958 41.88443 -87.755423
"4124" 41.736665 -87.623958 41.889793 -87.744628
"4125" 41.736665 -87.623958 41.83171232 -87.67125976
"4126" 41.736665 -87.623958 41.838542 -87.730812
"4127" 41.736665 -87.623958 41.745808 -87.604071
"4128" 41.736665 -87.623958 41.902004 -87.774913
"4129" 41.736665 -87.623958 41.760697 -87.576182
"4130" 41.736665 -87.623958 41.75253809 -87.641663
"4131" 41.736665 -87.623958 41.896947 -87.628486
"4132" 41.692652 -87.618262 41.75253809 -87.641663
"4133" 41.692652 -87.618262 41.747426 -87.555575
"4134" 41.692652 -87.618262 41.780142 -87.606131
"4135" 41.692652 -87.618262 41.981778 -87.661293
"4136" 41.692652 -87.618262 41.748605 -87.645446
"4137" 41.692652 -87.618262 41.755968 -87.653048
"4138" 41.692652 -87.618262 41.93480061 -87.79406541
"4139" 41.692652 -87.618262 41.764846 -87.669887
"4140" 41.692652 -87.618262 41.744992 -87.644139
"4141" 41.692652 -87.618262 41.86339608 -87.72757055
"4142" 41.692652 -87.618262 41.659134 -87.603406
"4143" 41.692652 -87.618262 41.752304 -87.644085
"4144" 41.692652 -87.618262 41.748465 -87.668936
"4145" 41.692652 -87.618262 41.743251 -87.651115
"4146" 41.692652 -87.618262 41.768441 -87.673625
"4147" 41.692652 -87.618262 41.795432 -87.643498
"4148" 41.692652 -87.618262 41.76321757 -87.65890686
"4149" 41.692652 -87.618262 41.66864653 -87.54054536
"4150" 41.692652 -87.618262 41.751338 -87.600338
"4151" 41.692652 -87.618262 41.688673 -87.623312
"4152" 41.692652 -87.618262 41.901837 -87.758479
"4153" 41.692652 -87.618262 41.75409358 -87.60568904
"4154" 41.692652 -87.618262 41.910906 -87.773051
"4155" 41.742906 -87.663436 41.96387978 -87.81679514
"4156" 41.742906 -87.663436 41.744007 -87.602576
"4157" 41.742906 -87.663436 41.749151 -87.607885
"4158" 41.742906 -87.663436 41.77386539 -87.67388971
"4159" 41.742906 -87.663436 41.779367 -87.670284
"4160" 41.886207 -87.759899 41.768332 -87.683343
"4161" 41.886207 -87.759899 41.867629 -87.698376
"4162" 41.886207 -87.759899 41.902004 -87.774913
"4163" 41.767099 -87.62063 41.999316 -87.671025
"4164" 41.767099 -87.62063 41.707788 -87.567181
"4165" 41.733291 -87.621386 41.859012 -87.715957
"4166" 41.733291 -87.621386 41.866709 -87.702215
"4167" 41.733291 -87.621386 41.692629 -87.619637
"4168" 41.733291 -87.621386 41.769509 -87.58676
"4169" 41.733291 -87.621386 41.799094 -87.69368434
"4170" 41.733291 -87.621386 41.877614 -87.696584
"4171" 41.733291 -87.621386 41.701896 -87.564387
"4172" 41.733291 -87.621386 41.91856 -87.764709
"4173" 41.733291 -87.621386 41.80853 -87.672255
"4174" 41.733291 -87.621386 41.774986 -87.603374
"4175" 41.733291 -87.621386 41.752161 -87.601203
"4176" 41.733291 -87.621386 41.85636 -87.708405
"4177" 41.733291 -87.621386 41.890441 -87.722979
"4178" 41.733291 -87.621386 41.822618 -87.695011
"4179" 41.733291 -87.621386 41.849804 -87.71032819
"4180" 41.733291 -87.621386 41.9451735 -87.83043741
"4181" 41.733291 -87.621386 41.813382 -87.704182
"4182" 41.733291 -87.621386 41.85617766 -87.72000579
"4183" 41.751084 -87.665415 41.7077385 -87.64590687
"4184" 41.751084 -87.665415 41.754262 -87.645384
"4185" 41.751084 -87.665415 41.773942 -87.589561
"4186" 41.751084 -87.665415 41.692827 -87.605031
"4187" 41.751084 -87.665415 41.836482 -87.638232
"4188" 41.751084 -87.665415 41.750231 -87.673134
"4189" 41.751084 -87.665415 41.87950437 -87.73053756
"4190" 41.758237 -87.624759 41.756067 -87.646608
"4191" 41.758237 -87.624759 41.780979 -87.669387
"4192" 41.758237 -87.624759 41.890419 -87.723673
"4193" 41.732981 -87.620456 41.82259 -87.70444
"4194" 41.732981 -87.620456 41.766833 -87.605623
"4195" 41.732981 -87.620456 41.873699 -87.704716
"4196" 41.732981 -87.620456 41.79658748 -87.61926936
"4197" 41.732981 -87.620456 41.7077385 -87.64590687
"4198" 41.732981 -87.620456 41.707788 -87.567181
"4199" 41.732981 -87.620456 41.863206 -87.703661
"4200" 41.732981 -87.620456 41.779465 -87.664221
"4201" 41.732981 -87.620456 41.786126 -87.651318
"4202" 41.732981 -87.620456 41.964989 -87.650576
"4203" 41.732981 -87.620456 41.759209 -87.577059
"4204" 41.732981 -87.620456 41.762688 -87.653107
"4205" 41.732981 -87.620456 41.871917 -87.71892
"4206" 41.91856 -87.764709 41.763253 -87.63246
"4207" 41.91856 -87.764709 41.900974 -87.631362
"4208" 41.91856 -87.764709 41.755658 -87.644417
"4209" 41.91856 -87.764709 41.875622 -87.620591
"4210" 41.91856 -87.764709 41.73444388 -87.55868965
"4211" 41.91856 -87.764709 41.699905 -87.620929
"4212" 41.91856 -87.764709 41.77401236 -87.66407321
"4213" 41.91856 -87.764709 41.89351 -87.763916
"4214" 41.91856 -87.764709 41.735972 -87.632721
"4215" 41.91856 -87.764709 41.766098 -87.582447
"4216" 41.91856 -87.764709 41.896441 -87.756332
"4217" 41.91856 -87.764709 41.75782 -87.585447
"4218" 41.91856 -87.764709 41.896692 -87.767404
"4219" 41.91856 -87.764709 41.780024 -87.635261
"4220" 41.91856 -87.764709 41.902332 -87.76302
"4221" 41.91856 -87.764709 41.688204 -87.532759
"4222" 41.91856 -87.764709 41.763433 -87.576242
"4223" 41.91856 -87.764709 41.87159184 -87.62979977
"4224" 41.91856 -87.764709 41.84552485 -87.68263289
"4225" 41.91856 -87.764709 41.777318 -87.603882
"4226" 41.91856 -87.764709 41.88531844 -87.72096934
"4227" 41.91856 -87.764709 41.6929 -87.626676
"4228" 41.91856 -87.764709 41.89123 -87.629965
"4229" 41.91856 -87.764709 41.895161 -87.750804
"4230" 41.91856 -87.764709 41.856856 -87.71949
"4231" 41.91856 -87.764709 41.792794 -87.633691
"4232" 41.91856 -87.764709 41.74639095 -87.61023945
"4233" 41.91856 -87.764709 41.819131 -87.631269
"4234" 41.91856 -87.764709 41.890441 -87.722979
"4235" 41.91856 -87.764709 41.749247 -87.581106
"4236" 41.91856 -87.764709 41.982899 -87.787735
"4237" 41.91856 -87.764709 41.75234012 -87.65620325
"4238" 41.91856 -87.764709 41.822618 -87.695011
"4239" 41.91856 -87.764709 42.01260742 -87.67882377
"4240" 41.91856 -87.764709 41.844363 -87.716277
"4241" 41.7843 -87.61089 41.86223 -87.727136
"4242" 41.7843 -87.61089 41.90657239 -87.69700966
"4243" 41.757443 -87.644484 41.897355 -87.749952
"4244" 41.757443 -87.644484 41.684013 -87.658793
"4245" 41.757443 -87.644484 41.903558 -87.727785
"4246" 41.757443 -87.644484 41.88225812 -87.74043731
"4247" 41.757443 -87.644484 41.748522 -87.64906
"4248" 41.757443 -87.644484 41.81603 -87.628034
"4249" 41.757443 -87.644484 41.889793 -87.744628
"4250" 41.757443 -87.644484 41.83171232 -87.67125976
"4251" 41.757443 -87.644484 41.838542 -87.730812
"4252" 41.757443 -87.644484 41.745808 -87.604071
"4253" 41.757443 -87.644484 41.75230412 -87.67079071
"4254" 41.773151 -87.604484 41.801078 -87.665049
"4255" 41.773151 -87.604484 41.688935 -87.660114
"4256" 41.773151 -87.604484 41.815803 -87.6332
"4257" 41.773151 -87.604484 41.776099 -87.603399
"4258" 41.773151 -87.604484 41.780928 -87.670594
"4259" 41.773151 -87.604484 41.79011398 -87.67185932
"4260" 41.773151 -87.604484 41.883362 -87.725746
"4261" 41.773151 -87.604484 41.841809 -87.683984
"4262" 41.773151 -87.604484 41.85636 -87.708405
"4263" 41.773151 -87.604484 41.77431599 -87.64459275
"4264" 41.773151 -87.604484 41.798099 -87.660612
"4265" 41.773151 -87.604484 41.69138 -87.701124
"4266" 41.773151 -87.604484 41.709939 -87.65528
"4267" 41.773151 -87.604484 41.752304 -87.644085
"4268" 41.773151 -87.604484 41.851801 -87.725192
"4269" 41.773151 -87.604484 41.685416 -87.61405
"4270" 41.773151 -87.604484 41.854557 -87.726673
"4271" 41.773151 -87.604484 41.895219 -87.750246
"4272" 41.773151 -87.604484 41.774295 -87.644644
"4273" 41.773151 -87.604484 41.783224 -87.613615
"4274" 41.773151 -87.604484 41.879645 -87.735443
"4275" 41.773151 -87.604484 41.866224 -87.705664
"4276" 41.773151 -87.604484 41.75234012 -87.65620325
"4277" 41.773151 -87.604484 41.729317 -87.607071
"4278" 41.773151 -87.604484 41.83974052 -87.65459017
"4279" 41.773151 -87.604484 41.83381608 -87.72893896
"4280" 41.773151 -87.604484 41.904584 -87.729254
"4281" 41.773151 -87.604484 41.68388807 -87.62838254
"4282" 41.893 -87.755528 41.876346 -87.75244
"4283" 41.893 -87.755528 41.881053 -87.726635
"4284" 41.893 -87.755528 41.799747 -87.734099
"4285" 41.893 -87.755528 41.767921 -87.666329
"4286" 41.893 -87.755528 41.801014 -87.655257
"4287" 41.893 -87.755528 41.86339608 -87.72757055
"4288" 41.893 -87.755528 41.677637 -87.636216
"4289" 41.893 -87.755528 41.766061 -87.586327
"4290" 41.893 -87.755528 41.777633 -87.635855
"4291" 41.893 -87.755528 41.92384046 -87.6799669
"4292" 41.893 -87.755528 41.752304 -87.644085
"4293" 41.893 -87.755528 41.767287 -87.584805
"4294" 41.893 -87.755528 41.767724 -87.585495
"4295" 41.893 -87.755528 41.813759 -87.693147
"4296" 41.893 -87.755528 41.776468 -87.67285
"4297" 41.893 -87.755528 41.69642225 -87.6138377
"4298" 41.893 -87.755528 41.77261 -87.636236
"4299" 41.893 -87.755528 41.766833 -87.605623
"4300" 41.764909 -87.663796 41.765071 -87.652897
"4301" 41.764909 -87.663796 41.76001 -87.623181
"4302" 41.764909 -87.663796 41.88074 -87.75272
"4303" 41.764909 -87.663796 41.939456 -87.688828
"4304" 41.764909 -87.663796 41.88742436 -87.75042738
"4305" 41.764909 -87.663796 41.892414 -87.713254
"4306" 41.764909 -87.663796 41.890441 -87.722979
"4307" 41.764909 -87.663796 41.75234012 -87.65620325
"4308" 41.764909 -87.663796 41.96387978 -87.81679514
"4309" 41.764909 -87.663796 41.85617766 -87.72000579
"4310" 41.89640151 -87.71147215 41.752304 -87.644085
"4311" 41.89640151 -87.71147215 41.89814353 -87.72128663
"4312" 41.89640151 -87.71147215 41.89918 -87.772363
"4313" 41.89640151 -87.71147215 41.788388 -87.687194
"4314" 41.89640151 -87.71147215 41.85617766 -87.72000579
"4315" 41.89640151 -87.71147215 41.85636 -87.708405
"4316" 41.876346 -87.75244 41.881053 -87.726635
"4317" 41.876346 -87.75244 41.767921 -87.666329
"4318" 41.876346 -87.75244 41.801014 -87.655257
"4319" 41.876346 -87.75244 41.766061 -87.586327
"4320" 41.876346 -87.75244 41.767724 -87.585495
"4321" 41.876346 -87.75244 41.69642225 -87.6138377
"4322" 41.873699 -87.704716 41.7693714 -87.61830029
"4323" 41.873699 -87.704716 41.692827 -87.605031
"4324" 41.873699 -87.704716 41.76184831 -87.61283614
"4325" 41.873699 -87.704716 41.786698 -87.645238
"4326" 41.873699 -87.704716 41.75163055 -87.57530629
"4327" 41.879814 -87.765052 41.747579 -87.549986
"4328" 41.879814 -87.765052 41.89814353 -87.72128663
"4329" 41.879814 -87.765052 41.91856 -87.764709
"4330" 41.879814 -87.765052 41.68388807 -87.62838254
"4331" 41.879814 -87.765052 41.692827 -87.605031
"4332" 41.879814 -87.765052 41.91111 -87.626004
"4333" 41.879814 -87.765052 41.88697 -87.745512
"4334" 41.879814 -87.765052 41.776762 -87.612675
"4335" 41.879814 -87.765052 41.801868 -87.629676
"4336" 41.879814 -87.765052 41.71469287 -87.60909886
"4337" 41.879814 -87.765052 41.876538 -87.764725
"4338" 41.879814 -87.765052 41.733073 -87.549941
"4339" 41.879814 -87.765052 41.909424 -87.76177
"4340" 41.879814 -87.765052 41.692827 -87.605031
"4341" 41.752304 -87.644085 41.73444388 -87.55868965
"4342" 41.752304 -87.644085 41.858093 -87.627502
"4343" 41.752304 -87.644085 41.80853 -87.672255
"4344" 41.752304 -87.644085 41.737529 -87.643652
"4345" 41.752304 -87.644085 41.702008 -87.622458
"4346" 41.752304 -87.644085 41.844363 -87.716277
"4347" 41.763175 -87.680482 41.692827 -87.605031
"4348" 41.763175 -87.680482 41.71460317 -87.56284277
"4349" 41.763175 -87.680482 41.75234012 -87.65620325
"4350" 41.763175 -87.680482 41.883771 -87.687659
"4351" 41.763175 -87.680482 41.77431599 -87.64459275
"4352" 41.763175 -87.680482 41.69642225 -87.6138377
"4353" 41.763175 -87.680482 41.76262402 -87.59010601
"4354" 41.763175 -87.680482 41.68946425 -87.65604262
"4355" 41.747262 -87.605378 41.754585 -87.648053
"4356" 41.747262 -87.605378 41.691694 -87.668627
"4357" 41.882535 -87.66194 41.788507 -87.651318
"4358" 41.882535 -87.66194 41.69698039 -87.70830784
"4359" 41.882535 -87.66194 41.761472 -87.650296
"4360" 41.882535 -87.66194 41.873699 -87.704716
"4361" 41.882535 -87.66194 41.788121 -87.657927
"4362" 41.882535 -87.66194 41.894918 -87.772394
"4363" 41.909591 -87.773327 41.764846 -87.669887
"4364" 41.909591 -87.773327 41.736591 -87.658223
"4365" 41.909591 -87.773327 41.702531 -87.563226
"4366" 41.766833 -87.605623 41.902536 -87.628486
"4367" 41.766833 -87.605623 41.830881 -87.636193
"4368" 41.766833 -87.605623 41.762285 -87.600568
"4369" 41.766833 -87.605623 41.835222 -87.683264
"4370" 41.91856 -87.764709 41.761472 -87.650296
"4371" 41.91856 -87.764709 41.896232 -87.670033
"4372" 41.91856 -87.764709 41.722733 -87.553846
"4373" 41.91856 -87.764709 41.88447877 -87.71161752
"4374" 41.91856 -87.764709 41.885699 -87.641313
"4375" 41.91856 -87.764709 41.784251 -87.632723
"4376" 41.91856 -87.764709 41.692321 -87.658868
"4377" 41.91856 -87.764709 41.88475958 -87.69637533
"4378" 41.999316 -87.671025 41.74322013 -87.72285585
"4379" 41.999316 -87.671025 41.755552 -87.663853
"4380" 41.999316 -87.671025 41.851022 -87.721739
"4381" 41.999316 -87.671025 41.72840558 -87.62689482
"4382" 41.788507 -87.651318 41.844518 -87.65658
"4383" 41.758611 -87.602694 41.873572 -87.757925
"4384" 41.758611 -87.602694 41.77403335 -87.63340855
"4385" 41.758611 -87.602694 41.86339608 -87.72757055
"4386" 41.758611 -87.602694 41.866709 -87.702215
"4387" 41.758611 -87.602694 41.837504 -87.646622
"4388" 41.758611 -87.602694 41.749151 -87.607885
"4389" 41.758611 -87.602694 41.790082 -87.670836
"4390" 41.758611 -87.602694 41.760476 -87.577617
"4391" 41.758611 -87.602694 41.866199 -87.723201
"4392" 41.871946 -87.696048 41.88729 -87.765719
"4393" 41.871946 -87.696048 41.80151273 -87.63817178
"4394" 41.871946 -87.696048 41.771924 -87.665376
"4395" 41.871946 -87.696048 41.762863 -87.613983
"4396" 41.871946 -87.696048 41.776484 -87.636994
"4397" 41.881053 -87.726635 41.77401236 -87.66407321
"4398" 41.881053 -87.726635 41.767921 -87.666329
"4399" 41.881053 -87.726635 41.801014 -87.655257
"4400" 41.881053 -87.726635 41.772906 -87.68047
"4401" 41.881053 -87.726635 41.653553 -87.547525
"4402" 41.881053 -87.726635 41.766061 -87.586327
"4403" 41.881053 -87.726635 41.87285 -87.74509
"4404" 41.881053 -87.726635 41.78663501 -87.65953826
"4405" 41.881053 -87.726635 41.891106 -87.717627
"4406" 41.881053 -87.726635 41.91856 -87.764709
"4407" 41.881053 -87.726635 41.767724 -87.585495
"4408" 41.881053 -87.726635 41.770279 -87.659455
"4409" 41.881053 -87.726635 41.872152 -87.698654
"4410" 41.881053 -87.726635 41.802317 -87.723424
"4411" 41.881053 -87.726635 41.753131 -87.603405
"4412" 41.881053 -87.726635 41.69642225 -87.6138377
