CRID	Latitude	Longitude
1054840	41.747782	-87.662496
1054850	41.75106135	-87.59072484
1054894	41.741221	-87.571293
1054909	41.791643	-87.662923
1054922	41.747931	-87.642267
1054928	41.7867717	-87.64982436
1054931	41.755775	-87.666871
1054935	41.651092	-87.545558
1054946	41.76361378	-87.63004905
1054960	41.87822	-87.766417
1054963	41.894755	-87.772292
1054980	41.87382201	-87.76950132
1054985	41.918619	-87.689932
1054987	41.904009	-87.732204
1054999	41.883089	-87.727838
1055000	41.895962	-87.696955
1055005	41.837504	-87.646622
1055009	41.75253809	-87.641663
1055010	NA	NA
1055040	41.780142	-87.606131
1055042	41.780506	-87.612698
1055053	41.7311	-87.609535
1055056	41.76968445	-87.58373152
1055075	41.892041	-87.624849
1055078	41.87160344	-87.7278045
1055093	41.87988	-87.711578
1055130	41.84786402	-87.72710576
1055146	41.89918	-87.772363
1055147	41.824028	-87.631775
1055154	41.837504	-87.646622
1055159	41.812993	-87.641059
1055161	41.879909	-87.632306
1055166	41.859104	-87.715253
1055190	41.837504	-87.646622
1055196	41.859246	-87.724966
1055208	41.885927	-87.771003
1055214	41.746446	-87.647086
1055222	41.75527	-87.598868
1055231	41.896232	-87.670033
1055255	41.72919521	-87.65408251
1055267	41.659761	-87.558422
1055269	41.758653	-87.562728
1055296	41.779766	-87.647345
1055302	41.784867	-87.652457
1055305	41.87671	-87.728828
1055311	41.751915	-87.552585
1055315	41.750409	-87.659801
1055326	41.879689	-87.731642
1055332	41.857199	-87.705906
1055340	41.841809	-87.683984
1055346	41.779651	-87.660835
1055376	41.906196	-87.630485
1055380	41.75230412	-87.67079071
1055401	41.75230412	-87.67079071
1055402	41.764846	-87.669887
1055407	41.752304	-87.644085
1055410	41.678975	-87.620001
1055418	41.765778	-87.613609
1055440	41.692827	-87.605031
1055478	41.749152	-87.606663
1055497	41.760931	-87.650572
1055500	NA	NA
1055517	41.85601854	-87.73222097
1055539	41.736457	-87.605163
1055542	41.91856	-87.764709
1055545	41.90952	-87.771466
1055548	41.877278	-87.723387
1055558	41.758855	-87.561516
1055581	41.668583	-87.634692
1055584	42.014556	-87.689117
1055593	41.687182	-87.632146
1055601	41.75234012	-87.65620325
1055611	41.939639	-87.652608
1055619	41.981778	-87.661293
1055631	41.751701	-87.549266
1055637	41.691694	-87.668627
1055640	41.731912	-87.550436
1055646	41.89814353	-87.72128663
1055674	41.823623	-87.633237
1055688	41.888748	-87.752442
1055689	41.876071	-87.734117
1055700	41.939456	-87.688828
1055701	41.71157196	-87.53514326
1055708	41.903558	-87.727785
1055718	41.70383117	-87.61100951
1055758	41.749124	-87.605437
1055761	41.772076	-87.673713
1055771	41.744007	-87.602576
1055772	41.878627	-87.725599
1055786	41.712312	-87.640864
1055789	41.846365	-87.702638
1055799	41.782885	-87.66084
1055807	41.692827	-87.605031
1055820	41.764153	-87.596468
1055826	41.7867717	-87.64982436
1055852	41.80584217	-87.61014827
1055855	41.764294	-87.624881
1055867	41.743118	-87.603793
1055868	41.777773	-87.633692
1055869	41.875016	-87.724956
1055880	41.73846932	-87.61229306
1055900	41.690949	-87.629518
1055901	41.75230412	-87.67079071
1055907	41.780619	-87.586458
1055915	41.801277	-87.682012
1055917	41.69288447	-87.67609365
1055928	41.73870368	-87.58303286
1055934	41.736044	-87.721771
1055953	41.751846	-87.557744
1055981	41.903184	-87.691284
1055982	41.719372	-87.552581
1055988	41.9145947	-87.64598415
1055991	41.72840558	-87.62689482
1055995	41.885647	-87.708022
1056012	41.775542	-87.665613
1056013	41.983793	-87.786732
1056020	41.876564	-87.702036
1056033	41.968422	-87.727068
1056034	41.979539	-87.693014
1056044	41.752304	-87.644085
1056047	41.765731	-87.660443
1056050	41.91856	-87.764709
1056051	41.770421	-87.637602
1056062	41.762783	-87.670055
1056063	41.784545	-87.665807
1056091	41.707788	-87.567181
1056113	41.866983	-87.714405
1056116	41.795793	-87.580887
1056144	41.75588353	-87.55461559
1056148	41.77187	-87.661885
1056160	41.810389	-87.668663
1056175	41.89668031	-87.76054648
1056201	41.753813	-87.658959
1056215	41.92812262	-87.72810293
1056222	41.96387978	-87.81679514
1056226	41.85617766	-87.72000579
1056234	41.748605	-87.645446
1056240	41.777815	-87.625313
1056266	41.729516	-87.550856
1056276	41.688764	-87.621262
1056288	41.75782	-87.585447
1056302	41.880457	-87.711317
1056308	41.854454	-87.631822
1056331	41.732809	-87.605089
1056339	41.759481	-87.564772
1056348	41.78300274	-87.67169559
1056359	41.779651	-87.660835
1056395	41.75234012	-87.65620325
1056403	41.89914	-87.719077
1056414	41.893504	-87.63006
1056419	41.908002	-87.765424
1056429	41.96083216	-87.73765517
1056435	41.75230412	-87.67079071
1056436	41.685234	-87.630089
1056443	41.762515	-87.576221
1056444	41.752244	-87.665455
1056446	41.703332	-87.624866
1056449	41.779651	-87.660835
1056452	41.863206	-87.703661
1056496	41.750056	-87.564152
1056520	41.695482	-87.537512
1056551	41.81103	-87.748454
1056552	41.747863	-87.600551
1056557	41.76306238	-87.67122688
1056575	41.920108	-87.773154
1056586	41.994113	-87.688551
1056591	41.87676	-87.723194
1056595	41.763606	-87.615657
1056598	41.762442	-87.571755
1056600	41.902536	-87.628486
1056616	41.885408	-87.625677
1056617	41.896322	-87.637166
1056635	41.701879	-87.629805
1056642	41.777752	-87.657136
1056646	41.89655531	-87.7703173
1056648	41.896692	-87.767404
1056657	41.89668031	-87.76054648
1056664	41.87402207	-87.75970821
1056666	41.777505	-87.675151
1056669	41.76968445	-87.58373152
1056678	41.807559	-87.641855
1056684	41.90391	-87.677968
1056741	41.692827	-87.605031
1056743	NA	NA
1056749	41.758472	-87.588847
1056756	41.83469	-87.680034
1056764	41.721167	-87.669008
1056765	41.878469	-87.736102
1056772	41.69288447	-87.67609365
1056808	41.849804	-87.71032819
1056816	41.750926	-87.666124
1056819	41.776528	-87.597656
1056838	41.755658	-87.644417
1056841	41.76184831	-87.61283614
1056849	41.911148	-87.626004
1056863	41.7797964	-87.70810192
1056887	41.880054	-87.657441
1056896	41.75234012	-87.65620325
1056903	41.761328	-87.644657
1056905	41.764101	-87.601863
1056906	41.884549	-87.736866
1056907	41.872794	-87.718286
1056912	41.76968445	-87.58373152
1056929	41.867131	-87.69985
1056935	41.766833	-87.605623
1056937	41.704251	-87.564459
1056941	41.746832	-87.602629
1056942	41.886907	-87.725845
1056949	41.91111	-87.626004
1056967	41.858155	-87.721184
1056968	41.67956319	-87.5744617
1056982	41.735958	-87.634332
1056988	41.77905	-87.647195
1056996	41.755968	-87.653048
1057008	41.68388807	-87.62838254
1057013	41.873001	-87.703597
1057028	41.868763	-87.71062
1057046	NA	NA
1057062	41.735265	-87.555117
1057072	41.878901	-87.686756
1057078	41.997561	-87.699642
1057086	41.768389	-87.658105
1057089	41.77862	-87.652798
1057121	41.766833	-87.605623
1057129	NA	NA
1057165	41.741221	-87.571293
1057167	41.912731	-87.743959
1057172	41.931286	-87.798663
1057176	41.858093	-87.627502
1057181	41.742659	-87.55308
1057190	NA	NA
1057196	41.749485	-87.602708
1057210	41.742553	-87.668095
1057215	41.766196	-87.674046
1057247	41.83704371	-87.71117923
1057256	41.888303	-87.738185
1057262	41.85636	-87.708405
1057293	41.778928	-87.686591
1057322	41.74902879	-87.55011568
1057325	NA	NA
1057329	41.751764	-87.563807
1057337	41.755485	-87.667952
1057354	41.780391	-87.607189
1057374	41.970048	-87.747846
1057390	41.748621	-87.641815
1057391	41.830636	-87.623783
1057397	NA	NA
1057403	41.89814353	-87.72128663
1057421	41.75230412	-87.67079071
1057423	41.744873	-87.649032
1057428	41.75409358	-87.60568904
1057429	41.938942	-87.747171
1057446	41.881089	-87.694027
1057457	41.755735	-87.612121
1057458	41.997995	-87.681601
1057460	41.688296	-87.62611
1057461	41.768622	-87.659066
1057469	41.74115132	-87.67032601
1057478	41.7296	-87.622077
1057480	41.977159	-87.756824
1057486	41.792254	-87.633182
1057494	41.898947	-87.636987
1057495	NA	NA
1057497	41.87914	-87.7258
1057505	41.748566	-87.661227
1057515	41.704767	-87.529429
1057516	41.752304	-87.644085
1057517	41.688292	-87.626023
1057533	41.865961	-87.720476
1057554	41.7502	-87.67558
1057559	41.873283	-87.722971
1057565	41.91856	-87.764709
1057569	41.801328	-87.664155
1057576	41.93480061	-87.79406541
1057579	41.91856	-87.764709
1057602	41.899036	-87.724894
1057608	41.756451	-87.642594
1057630	41.78663501	-87.65953826
1057653	41.77913042	-87.78102419
1057658	41.809611	-87.747291
1057666	41.852792	-87.638532
1057671	41.772147	-87.645987
1057678	41.71469287	-87.60909886
1057680	41.734261	-87.631536
1057685	41.768991	-87.66393
1057705	41.884458	-87.744915
1057712	41.785874	-87.606037
1057714	41.903251	-87.643574
1057719	41.91856	-87.764709
1057726	41.903704	-87.72526
1057728	41.904008	-87.760367
1057736	41.90859558	-87.76076524
1057737	41.758452	-87.612674
1057739	41.780024	-87.635261
1057754	41.92812262	-87.72810293
1057758	41.928032	-87.641545
1057779	41.96387978	-87.81679514
1057780	41.653553	-87.547525
1057783	41.72774441	-87.58412205
1057806	41.672098	-87.648018
1057840	41.873699	-87.704716
1057850	NA	NA
1057858	41.801828	-87.630708
1057880	41.968995	-87.661669
1057888	41.903391	-87.750967
1057911	41.769509	-87.58676
1057920	41.881049	-87.721024
1057937	41.77386539	-87.67388971
1057940	41.85793685	-87.61615669
1057941	41.80151273	-87.63817178
1057957	41.88447877	-87.71161752
1057960	41.909379	-87.765724
1057967	41.799094	-87.69368434
1057978	41.793978	-87.64324
1057981	41.87378564	-87.74992639
1057982	41.76005	-87.558246
1058034	41.970291	-87.75898245
1058036	41.816117	-87.631447
1058051	41.653025	-87.547515
1058087	41.76184831	-87.61283614
1058130	NA	NA
1058133	41.779465	-87.664221
1058134	41.76348436	-87.63948113
1058135	41.879779	-87.768181
1058155	41.830881	-87.636193
1058157	41.69642225	-87.6138377
1058158	41.750727	-87.637985
1058159	41.90845297	-87.77055367
1058169	41.879204	-87.629345
1058170	41.768074	-87.619797
1058174	41.76184831	-87.61283614
1058175	41.76184831	-87.61283614
1058181	41.768972	-87.620651
1058197	41.809238	-87.741042
1058200	41.922058	-87.729411
1058208	41.83381608	-87.72893896
1058213	41.762769	-87.647567
1058216	41.85617766	-87.72000579
1058227	41.909218	-87.676168
1058228	41.883771	-87.687659
1058230	41.756835	-87.55819
1058232	41.759389	-87.578106
1058254	41.896673	-87.765546
1058257	41.885192	-87.66076
1058259	41.903773	-87.639506
1058268	41.75369	-87.669753
1058271	41.779465	-87.664221
1058276	41.91818	-87.648509
1058284	41.731334	-87.60935
1058329	41.766286	-87.562815
1058330	41.872791	-87.724931
1058338	NA	NA
1058355	41.746835	-87.547541
1058357	41.775085	-87.656799
1058371	41.692477	-87.632178
1058396	41.91856	-87.764709
1058406	41.77386539	-87.67388971
1058408	41.751468	-87.598653
1058419	41.752304	-87.644085
1058438	41.705616	-87.64239
1058451	41.82428	-87.610779
1058458	41.726836	-87.614566
1058464	41.803105	-87.668853
1058472	41.96387978	-87.81679514
1058474	41.902332	-87.76302
1058481	41.791479	-87.654457
1058488	41.89281	-87.631602
1058498	41.758047	-87.636368
1058501	41.77431599	-87.64459275
1058533	41.798099	-87.660612
1058569	41.792154	-87.655647
1058572	41.703318	-87.62094
1058594	41.786698	-87.645238
1058598	41.754224	-87.647954
1058632	41.773099	-87.659892
1058637	41.747014	-87.642718
1058655	42.012981	-87.664052
1058659	41.99030427	-87.80904828
1058675	41.89640151	-87.71147215
1058739	NA	NA
1058741	41.764846	-87.669887
1058745	41.880656	-87.731524
1058760	41.813496	-87.694637
1058774	41.743892	-87.618645
1058794	41.75951	-87.645688
1058806	41.89770165	-87.7507719
1058809	41.864068	-87.718946
1058859	41.845886	-87.67511
1058864	41.92812262	-87.72810293
1058868	41.71469287	-87.60909886
1058870	41.897743	-87.74587
1058889	41.744992	-87.644139
1058894	41.843993	-87.726999
1058902	41.966048	-87.728164
1058921	41.661316	-87.617798
1058924	41.886692	-87.711329
1058955	41.99439754	-87.66477257
1058978	41.9338039	-87.71237114
1058984	41.715339	-87.645786
1058985	41.793664	-87.664575
1059005	41.677972	-87.627461
1059009	NA	NA
1059014	41.75253809	-87.641663
1059035	41.784486	-87.653666
1059043	41.74887	-87.651519
1059055	41.751327	-87.601476
1059060	41.87950437	-87.73053756
1059061	41.77189	-87.659399
1059064	41.903391	-87.750967
1059085	41.755358	-87.655229
1059086	41.89008	-87.705565
1059104	41.78426	-87.656091
1059113	41.699905	-87.620929
1059136	41.9451735	-87.83043741
1059156	41.92127931	-87.76585598
1059168	41.688204	-87.532759
1059171	41.74749	-87.613236
1059173	41.837385	-87.645364
1059176	41.771367	-87.674734
1059182	41.84552485	-87.68263289
1059197	41.764799	-87.674745
1059198	41.709879	-87.565744
1059204	41.754262	-87.645384
1059207	41.835929	-87.726765
1059223	41.84294015	-87.61900952
1059227	41.87144615	-87.73881348
1059228	41.80151273	-87.63817178
1059229	41.700423	-87.559887
1059230	41.903251	-87.643574
1059232	41.754056	-87.659205
1059246	41.936587	-87.801414
1059248	41.813388	-87.633018
1059259	41.74976716	-87.69365707
1059262	41.77194037	-87.60048047
1059269	41.87499	-87.759009
1059274	41.99773	-87.689883
1059307	41.779651	-87.660835
1059309	41.77431599	-87.64459275
1059317	41.750606	-87.646467
1059323	41.89668031	-87.76054648
1059333	41.758429	-87.617966
1059334	41.801014	-87.655257
1059335	41.879779	-87.768181
1059339	41.679437	-87.644748
1059352	41.83381608	-87.72893896
1059360	41.87127407	-87.6935472
1059365	41.779661	-87.650859
1059368	41.750775	-87.634505
1059373	41.758878	-87.575966
1059397	41.763433	-87.576242
1059414	41.768819	-87.645726
1059416	41.771157	-87.568279
1059424	41.751286	-87.605215
1059430	41.85636	-87.708405
1059449	41.87174009	-87.7168155
1059456	41.76184831	-87.61283614
1059474	41.858093	-87.627502
1059488	41.786126	-87.651318
1059490	41.85601854	-87.73222097
1059494	41.766833	-87.605623
1059496	41.685043	-87.663221
1059547	41.700496	-87.637433
1059548	41.87950437	-87.73053756
1059551	41.880736	-87.753779
1059563	41.77811	-87.647931
1059574	41.727492	-87.607027
1059584	41.964989	-87.650576
1059588	41.946517	-87.654005
1059589	41.863529	-87.733904
1059594	41.88742436	-87.75042738
1059622	41.812198	-87.604428
1059634	41.849804	-87.71032819
1059639	41.75588353	-87.55461559
1059645	41.79762476	-87.65496442
1059670	NA	NA
1059674	41.80584217	-87.61014827
1059676	NA	NA
1059681	41.78663501	-87.65953826
1059713	41.871955	-87.754821
1059721	NA	NA
1059728	41.6714287	-87.60954144
1059736	41.76348436	-87.63948113
1059738	41.6714287	-87.60954144
1059741	41.86339608	-87.72757055
1059748	41.722338	-87.623747
1059756	41.88531844	-87.72096934
1059760	41.796452	-87.622972
1059778	41.882862	-87.727762
1059779	41.761033	-87.66398
1059783	41.997513	-87.687201
1059804	41.87159184	-87.62979977
1059816	41.90972	-87.758112
1059820	41.879779	-87.768181
1059828	41.753265	-87.604331
1059829	41.808713	-87.656702
1059843	41.772906	-87.68047
1059844	41.692827	-87.605031
1059845	41.787026	-87.624171
1059847	41.76338157	-87.64921803
1059850	41.800755	-87.694339
1059875	41.820985	-87.616655
1059882	41.765752	-87.612845
1059884	41.68388807	-87.62838254
1059888	41.896947	-87.628486
1059915	41.659134	-87.603406
1059948	41.903773	-87.639506
1059953	41.875854	-87.761677
1059955	41.875944	-87.76044
1059956	41.653553	-87.547525
1059971	41.76321757	-87.65890686
1059972	NA	NA
1059974	41.69698039	-87.70830784
1059986	41.707043	-87.633116
1059991	41.792787	-87.674262
1059995	41.879427	-87.699059
1059996	41.701951	-87.626555
1060014	41.763286	-87.565224
1060017	41.75409358	-87.60568904
1060019	41.69392	-87.699948
1060024	41.873571	-87.725416
1060028	41.71469287	-87.60909886
1060034	41.738232	-87.621039
1060035	41.727324	-87.604927
1060049	41.882357	-87.725837
1060054	41.873755	-87.710785
1060060	41.695308	-87.621994
1060068	42.012763	-87.66732
1060126	41.799059	-87.686844
1060164	41.873699	-87.704716
1060186	41.779213	-87.681091
1060197	41.776589	-87.725404
1060218	41.852378	-87.674116
1060222	41.78698767	-87.63779307
1060237	41.904177	-87.725805
1060242	41.736643	-87.605308
1060252	41.876731	-87.749282
1060256	41.751295	-87.604471
1060260	41.773165	-87.581786
1060313	41.69642225	-87.6138377
1060314	41.796602	-87.668577
1060319	41.692827	-87.605031
1060322	41.737267	-87.549619
1060378	41.826563	-87.673675
1060468	NA	NA
1060499	41.751262	-87.606446
1060501	41.75253809	-87.641663
1060504	41.677637	-87.636216
1060505	41.997799	-87.685881
1060510	41.779651	-87.660835
1060519	41.81002301	-87.69397022
1060522	41.766477	-87.573557
1060527	41.862534	-87.72385
1060550	41.746667	-87.667026
1060573	41.69642225	-87.6138377
1060582	41.735873	-87.657381
1060583	41.892423	-87.752734
1060596	41.732964	-87.607159
1060607	41.81625979	-87.64271573
1060613	41.919253	-87.690136
1060619	41.765057	-87.62899
1060628	41.759669	-87.649126
1060634	41.88697	-87.745512
1060641	41.748581	-87.650047
1060667	41.87127407	-87.6935472
1060679	41.90746383	-87.63744904
1060689	41.89668031	-87.76054648
1060701	41.863184	-87.715583
1060711	41.734666	-87.604493
1060712	41.74359	-87.613453
1060734	41.731553	-87.640701
1060742	41.771257	-87.611929
1060746	41.723241	-87.625301
1060751	41.876659	-87.754929
1060783	41.879309	-87.760411
1060786	41.72774441	-87.58412205
1060788	41.91856	-87.764709
1060791	41.873699	-87.704716
1060797	41.70383117	-87.61100951
1060812	41.752304	-87.644085
1060850	41.763188	-87.657306
1060858	41.77924	-87.679053
1060859	41.90983642	-87.73133023
1060870	41.90746383	-87.63744904
1060873	41.755358	-87.655229
1060890	41.745832	-87.601738
1060893	41.736665	-87.623958
1060915	41.973395	-87.765237
1060964	41.721425	-87.62572
1060973	41.75066	-87.642822
1061001	41.902249	-87.755774
1061005	41.779651	-87.660835
1061014	41.86624	-87.720123
1061020	41.675632	-87.624036
1061049	41.96387978	-87.81679514
1061055	41.686611	-87.647403
1061083	41.806432	-87.667343
1061091	42.019235	-87.666926
1061092	41.766061	-87.586327
1061097	41.903649	-87.647332
1061104	41.84552485	-87.68263289
1061120	41.749941	-87.665855
1061122	41.792754	-87.659284
1061133	41.7867717	-87.64982436
1061135	41.860228	-87.719573
1061137	41.879779	-87.768181
1061148	41.895158	-87.751602
1061150	41.851603	-87.741174
1061186	41.749151	-87.607885
1061188	41.752304	-87.644085
1061204	41.903251	-87.643574
1061239	41.768219	-87.659846
1061249	41.87378564	-87.74992639
1061258	41.690585	-87.62126
1061291	41.7774	-87.677512
1061297	41.721707	-87.627451
1061303	41.866909	-87.718906
1061309	41.767696	-87.586683
1061337	41.692827	-87.605031
1061338	41.692827	-87.605031
1061394	41.752304	-87.644085
1061399	41.844518	-87.65658
1061479	41.707788	-87.567181
1061481	41.779651	-87.660835
1061490	41.893811	-87.77417
1061518	41.795653	-87.66244
1061540	41.72774441	-87.58412205
1061542	41.830636	-87.623783
1061547	41.743989	-87.603727
1061552	41.91856	-87.764709
1061557	41.77194037	-87.60048047
1061565	41.877614	-87.696584
1061570	41.897852	-87.756391
1061585	41.777318	-87.603882
1061587	41.91856	-87.764709
1061588	41.751866	-87.66615
1061628	41.853598	-87.713182
1061636	41.735405	-87.63001
1061638	41.790523	-87.65478
1061658	41.779651	-87.660835
1061675	41.76527	-87.624902
1061686	41.90859558	-87.76076524
1061694	41.788591	-87.674938
1061698	41.883209	-87.632106
1061703	41.898371	-87.751019
1061706	41.778585	-87.633327
1061708	41.721698	-87.628665
1061709	41.721181	-87.668339
1061715	41.846265	-87.646734
1061764	41.72774441	-87.58412205
1061772	41.765363	-87.65198
1061777	41.779651	-87.660835
1061778	41.692827	-87.605031
1061803	41.873699	-87.704716
1061811	41.67822115	-87.64913797
1061812	41.72759486	-87.61078625
1061828	43.038397	-87.917635
1061834	41.887742	-87.760377
1061837	41.845601	-87.705856
1061865	41.76348436	-87.63948113
1061866	41.738732	-87.575401
1061881	41.721703	-87.62373
1061889	41.76338157	-87.64921803
1061912	41.756288	-87.63225
1061932	41.774011	-87.621855
1061935	41.75253809	-87.641663
1061951	41.75409358	-87.60568904
1061961	41.898388	-87.772816
1061982	41.427014	-87.525908
1062004	41.724515	-87.631178
1062008	41.712312	-87.640864
1062012	NA	NA
1062015	NA	NA
1062023	41.958038	-87.652414
1062024	41.758876	-87.576142
1062035	41.748662	-87.65466
1062053	41.880258	-87.732369
1062064	41.876392	-87.722589
1062095	41.75419	-87.633448
1062102	41.692827	-87.605031
1062107	41.72840558	-87.62689482
1062128	41.94590067	-87.73798625
1062148	41.69138	-87.701124
1062158	41.67956319	-87.5744617
1062178	41.84552485	-87.68263289
1062184	41.758724	-87.5908
1062194	41.73444388	-87.55868965
1062213	41.892912	-87.766599
1062217	41.801558	-87.65534
1062220	41.79011398	-87.67185932
1062221	41.673132	-87.64016
1062229	41.910147	-87.706877
1062233	41.8867263	-87.76019562
1062235	41.75234012	-87.65620325
1062240	41.792937	-87.642225
1062242	41.751406	-87.613172
1062261	41.90964801	-87.74603586
1062262	41.790105	-87.665937
1062276	41.871466	-87.715579
1062290	41.96103244	-87.72048501
1062319	41.964324	-87.727575
1062328	41.85636	-87.708405
1062333	NA	NA
1062340	41.742608	-87.641822
1062341	41.87378564	-87.74992639
1062356	41.916516	-87.751218
1062359	41.88336	-87.627874
1062377	41.742608	-87.641822
1062395	41.96083216	-87.73765517
1062396	41.852643	-87.62405
1062419	41.877652	-87.748287
1062500	41.773713	-87.665547
1062504	41.84786402	-87.72710576
1062510	41.87285	-87.74509
1062511	41.75516	-87.562952
1062515	41.746559	-87.653873
1062517	41.78663501	-87.65953826
1062518	41.81917313	-87.69425779
1062519	41.790343	-87.65138
1062555	41.701896	-87.564387
1062569	41.737365	-87.561959
1062571	41.709939	-87.65528
1062575	41.682529	-87.624039
1062590	41.748465	-87.668936
1062601	41.743251	-87.651115
1062602	41.72424275	-87.64167289
1062625	41.764679	-87.655437
1062641	41.916946	-87.744977
1062662	41.891106	-87.717627
1062680	41.742577	-87.646538
1062683	41.88531844	-87.72096934
1062696	41.79624	-87.662991
1062703	41.76262402	-87.59010601
1062711	41.768441	-87.673625
1062738	41.67822115	-87.64913797
1062739	41.681741	-87.540109
1062746	NA	NA
1062757	41.876253	-87.732875
1062761	41.962366	-87.657926
1062763	41.759209	-87.577059
1062764	41.903251	-87.643574
1062778	41.76184831	-87.61283614
1062788	41.947221	-87.655763
1062789	41.705229	-87.641174
1062797	41.764996	-87.657939
1062834	41.876253	-87.732875
1062840	41.961859	-87.670206
1062857	41.85949706	-87.70208753
1062865	41.775642	-87.59334
1062884	41.763071	-87.611856
1062896	41.77222	-87.644741
1062922	41.91856	-87.764709
1062934	41.887308	-87.766766
1062936	41.750669	-87.611275
1062977	41.777633	-87.635855
1062985	41.78285867	-87.60901141
1062992	41.768287	-87.627082
1062995	41.78285867	-87.60901141
1062999	41.91856	-87.764709
1063004	41.892607	-87.726
1063006	41.766416	-87.635055
1063021	41.657346	-87.54955
1063033	41.772421	-87.648235
1063034	41.778585	-87.633327
1063042	41.864511	-87.694835
1063049	41.775085	-87.656799
1063079	41.889732	-87.755595
1063091	41.881891	-87.638773
1063103	41.773942	-87.589561
1063114	41.896021	-87.716616
1063115	41.87160344	-87.7278045
1063129	41.91856	-87.764709
1063130	41.881997	-87.726154
1063165	41.870557	-87.725552
1063170	41.689533	-87.628096
1063178	41.870258	-87.745517
1063191	41.880738	-87.743008
1063224	41.74773	-87.655649
1063245	41.684922	-87.642602
1063260	41.767356	-87.584807
1063292	41.80853	-87.672255
1063311	41.747276	-87.603482
1063358	41.752304	-87.644085
1063365	41.76262402	-87.59010601
1063378	41.752304	-87.644085
1063401	41.768287	-87.627082
1063413	41.864616	-87.730268
1063415	41.812899	-87.646292
1063425	41.707968	-87.62009
1063469	41.779651	-87.660835
1063470	41.92384046	-87.6799669
1063486	41.779651	-87.660835
1063495	41.837504	-87.646622
1063505	41.892875	-87.742036
1063525	41.891344	-87.641975
1063527	41.72977	-87.550989
1063534	41.752304	-87.644085
1063535	41.752304	-87.644085
1063536	41.752304	-87.644085
1063537	41.752304	-87.644085
1063538	41.752304	-87.644085
1063546	NA	NA
1063631	41.750096	-87.552707
1063648	NA	NA
1063653	41.869758	-87.743515
1063662	41.700986	-87.624093
1063694	41.770751	-87.638678
1063705	41.949802	-87.658899
1063711	NA	NA
1063722	41.767287	-87.584805
1063737	41.917664	-87.658925
1063740	41.851801	-87.725192
1063747	NA	NA
1063797	41.886268	-87.717083
1063821	41.762312	-87.598094
1063822	41.697807	-87.528187
1063824	41.761003	-87.656313
1063833	41.863866	-87.659182
1063859	41.750926	-87.625824
1063873	41.764932	-87.662198
1063898	41.81917313	-87.69425779
1063915	41.714691	-87.535278
1063935	41.719414	-87.536765
1063949	41.685416	-87.61405
1063961	41.873699	-87.704716
1063963	41.75234012	-87.65620325
1063971	41.651245	-87.548718
1063975	41.751063	-87.618154
1063987	41.692827	-87.605031
1063990	41.795432	-87.643498
1064002	41.759567	-87.644642
1064007	41.684922	-87.642602
1064009	41.87152784	-87.70599877
1064020	41.749969	-87.73555
1064024	41.690713	-87.627858
1064034	41.779375	-87.645022
1064036	41.924899	-87.640442
1064045	41.79338	-87.657458
1064084	41.977378	-87.788563
1064089	41.78663501	-87.65953826
1064092	41.89814353	-87.72128663
1064113	41.96387978	-87.81679514
1064128	41.89640151	-87.71147215
1064139	41.873699	-87.704716
1064148	41.891017	-87.749456
1064150	41.897228	-87.726322
1064164	41.872978	-87.757417
1064182	41.802251	-87.606407
1064185	41.771978	-87.683444
1064188	41.873699	-87.704716
1064191	41.752455	-87.644089
1064192	41.71469287	-87.60909886
1064202	41.748074	-87.633955
1064213	41.749884	-87.675019
1064215	41.779651	-87.660835
1064232	41.778878	-87.673137
1064239	41.83974052	-87.65459017
1064247	42.00168502	-87.79975496
1064260	41.771306	-87.623915
1064263	41.894275	-87.758244
1064289	41.774104	-87.66852
1064290	41.79863894	-87.58774609
1064292	41.777113	-87.640293
1064293	41.937595	-87.71203
1064296	41.755365	-87.555749
1064297	41.908906	-87.754268
1064313	41.756429	-87.624724
1064314	41.901974	-87.653756
1064325	41.752304	-87.644085
1064338	41.75409358	-87.60568904
1064367	41.66864653	-87.54054536
1064387	41.736489	-87.615472
1064388	41.901826	-87.729378
1064396	41.774986	-87.603374
1064398	41.78433	-87.624156
1064446	41.878059	-87.731247
1064456	41.678968	-87.62054
1064457	41.991325	-87.822036
1064472	41.703052	-87.540607
1064510	41.751338	-87.600338
1064518	41.71469287	-87.60909886
1064535	41.77401236	-87.66407321
1064569	41.890419	-87.723673
1064575	41.761322	-87.660406
1064592	41.753939	-87.650422
1064593	41.96387978	-87.81679514
1064597	41.77194037	-87.60048047
1064614	41.766833	-87.605623
1064621	41.790981	-87.650793
1064635	41.893839	-87.756968
1064636	41.764185	-87.586279
1064657	41.752304	-87.644085
1064659	41.739432	-87.663157
1064661	41.749323	-87.626006
1064670	41.736591	-87.658223
1064671	41.768784	-87.64814
1064705	41.753957	-87.608493
1064743	41.916641	-87.726541
1064751	41.757497	-87.599547
1064754	41.76262402	-87.59010601
1064755	41.903773	-87.639506
1064774	41.903341	-87.6412
1064790	41.89770165	-87.7507719
1064793	41.75409358	-87.60568904
1064800	41.97519612	-87.77779123
1064826	41.764247	-87.564683
1064854	41.873057	-87.698684
1064864	41.767724	-87.585495
1064867	41.6929	-87.626676
1064869	NA	NA
1064877	41.7501	-87.660075
1064892	41.743739	-87.636287
1064915	41.806455	-87.657183
1064928	41.885768	-87.721315
1064932	NA	NA
1064951	41.753236	-87.578752
1064955	41.890337	-87.62613
